"asv_temp_id"	"blast_pass"	"accession"	"annotation"	"tax_id_species"	"pident"	"evalue"	"score"
"4201bb359698341e52a8f8621fb693d1"	FALSE	"NR_179638.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea phocaeensis"	2040291	92.025	2.67e-128	247
"420af37da5af61acdfed2d4b835377bc"	FALSE	"NR_147396.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense"	1917870	91.391	2.14e-53	112
"4226fd65f080473ae8f8f052ed0dcdf7"	FALSE	"NR_114807.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia formatexigens"	168384	91.867	5.75e-130	250
"423bfc0e1b5ca47165fbae183d096692"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	1.7e-149	285
"42496d15fcf5db3d1da4211da54c8850"	FALSE	"NR_181395.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	2763669	92.771	1.59e-135	260
"4253bf81af4b4d9a9e1ab4f1c1cd1cea"	FALSE	"NR_181392.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	2763665	95.181	7.22e-149	284
"42698386e93b6f080890af6ee15b3296"	TRUE	"NR_144740.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	1776391	99.696	3.21e-172	326
"426bdde26412388574dc63541fa5575d"	FALSE	"NR_173694.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella massiliensis"	1622075	95.528	5.51e-109	212
"426e8bb07aaeefd1357ed35e1c151f00"	FALSE	"NR_180822.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor porci"	2606636	92.661	3.86e-85	169
"4276a82ced3f30275f518b9ad43596f8"	FALSE	"NR_181392.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	2763665	94.578	1.56e-145	278
"42a7c170ab4a3e4487bc0b99bbcc2ab6"	FALSE	"NR_044972.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter termitidis"	44749	95.563	8.34e-133	255
"42cc0755420857fe99b10bd084217492"	FALSE	"NR_180563.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__Ruminiclostridium herbifermentans"	2488810	89.547	5.45e-100	196
"42d0eabe4285728603427d2e78561a4b"	FALSE	"NR_112553.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter glycyrrhizinilyticus"	342942	96.333	1.83e-139	267
"431f47b3c8843fc37d7fd829d87933aa"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.271	2.76e-173	328
"4338a28ef7327d7e52f572ca51ca7826"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	85.782	1.8e-58	121
"4341830a92aacecc15fda36fdb3f894d"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	1.5e-175	332
"4343d830b99a5f46ef0c5e58d29de5eb"	FALSE	"NR_180825.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia porci"	2605790	94.562	5.61e-145	277
"43c018737b184461412f15f63c43351d"	TRUE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	97.468	6.86e-113	219
"43d347fa9ea73e2e0a1c6eec179a380d"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.394	5.85e-115	223
"43e3dd732ae366c5804df719330f5471"	FALSE	"NR_134772.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini"	1337051	96.979	2.55e-158	301
"43faf0188e694a0a337d7d4d0862248f"	FALSE	"NR_117881.1"	"k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Symphyonemataceae;g__Loriellopsis;s__Loriellopsis cavernicola"	988946	87.952	7.65e-109	212
"4418e7d36c440b66745831c4492267a4"	FALSE	"NR_133036.1"	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus provencensis"	938293	93.578	1.2e-136	262
"44220f6bfd9dbe7f54dc46ad64969a0a"	FALSE	"NR_181984.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus argenteus"	985002	100	1.24e-126	244
"442c15434c08c7166385f5af314aeeb4"	FALSE	"NR_102852.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora saccharolytica"	84030	94.578	5.61e-145	277
"445f68d28fa8172711cd0b595514ae40"	TRUE	"NR_044972.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter termitidis"	44749	97.333	8.4e-107	208
"447d13c689f4b8ecdf3487a41680a8c0"	FALSE	"NR_180717.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Heminiphilus;s__Heminiphilus faecis"	2601703	90.937	2.08e-124	240
"44b0ad620a6282ec44cdeb2873c3c9f1"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	96.386	5.55e-155	295
"44e542a340b7557e0b34975d3371dc27"	TRUE	"NR_179410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	1650661	99.396	1.16e-171	325
"44edcafd1c429e4671f393f378b57dec"	FALSE	"NR_025796.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna jejuensis"	259063	93.072	1.22e-136	262
"452a07421d4e68f67b9ceeed81e2781d"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	87.451	1.69e-79	159
"45393af8759e4007a353426c542a54fa"	TRUE	"NR_179410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	1650661	97.281	5.49e-160	304
"455ef0b56a8709ef9c5bd1fbb4a594f5"	FALSE	"NR_180431.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri"	2530390	97.071	2.99e-112	218
"456f4a5b24265dc58c84232728882986"	FALSE	"NR_028785.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	29347	95.775	4.8e-94	185
"459ed5f3ba5c3c79b95c2859f230b1f3"	FALSE	"NR_144736.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Neglectibacter;s__Neglectibacter timonensis"	1776382	91.343	1.24e-126	244
"45d8d1b7497551eac190fa5b7f66272b"	FALSE	"NR_113410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae"	208479	94.562	5.61e-145	277
"45db7dda081716ffcc557f1161a9abc5"	FALSE	"NR_112654.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora celerecrescens"	1286362	93.694	2.02e-139	267
"45edbfee65f6325d96bcffda1973f09f"	TRUE	"NR_114749.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas protegens"	380021	100	5.37e-175	331
"45fe15551610d2217caac94d8a256d7e"	FALSE	"NR_025025.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Papillibacter;s__Papillibacter cinnamivorans"	100176	92.994	2.06e-129	249
"460607945db34418a1c1d02612963b50"	TRUE	"NR_112558.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"	562	98.857	2.76e-178	337
"4617357625f7cd0cca1fdf0fa2ca65f6"	TRUE	"NR_028785.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	29347	98.489	1.17e-166	316
"461cf447c2a982126ecaf941fa6266f2"	FALSE	"NR_156081.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	96.108	7.17e-154	293
"4655e49f43872d49b0bd1c8a0678067e"	TRUE	"NR_179410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	1650661	98.944	6.14e-144	275
"4685aa5437f142f38767d99624fc00f4"	FALSE	"NR_104907.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	290054	93.532	9.86e-81	161
"46ac62c6cba3cdb504b2c80ba8a34ebc"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	99.065	1.9e-164	312
"46b9af02082e6dff2f57071a4df2841d"	FALSE	"NR_156080.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	96.096	7.17e-154	293
"46f3db480c8695443255716fe28ee0bc"	TRUE	"NR_117812.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	1579	100	2.24e-112	218
"470a6ff8a2860d088a305067889debea"	FALSE	"NR_179331.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pusillibacter;s__Pusillibacter faecalis"	2714358	96.677	1.19e-156	298
"470b328e3f7e4cacccad10ede35b050c"	TRUE	"NR_041667.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	487175	99.697	8.96e-173	327
"470b63a25807e9e750d40cb02fc54637"	TRUE	"NR_025651.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerotignum;s__Anaerotignum lactatifermentans"	160404	98.769	5.4e-165	313
"4735642a34f6e86e992581a6f511babc"	FALSE	"NR_074377.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta"	84112	90.995	8.15e-77	154
"4747acc207f8c256a55738a6bab4fbdc"	FALSE	"NR_025796.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna jejuensis"	259063	93.373	2.63e-138	265
"474dd3df84c3c5d995a4d686816a9c9a"	FALSE	"NR_179330.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola"	2714355	95.89	6.39e-98	192
"4772d99a88680bd158fbdd382619cfe6"	FALSE	"NR_181395.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	2763669	92.771	5.69e-135	259
"477581903ac3782fcb827c15a8c79b83"	FALSE	"NR_118670.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum"	39496	96.497	8.8e-148	282
"47876d91c863a60d65bc282fcc0176d4"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.697	1.26e-116	226
"47a21b54b55b6ec881a5aac5e58716fd"	FALSE	"NR_115693.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Gracilibacteraceae;g__Gracilibacter;s__Gracilibacter thermotolerans"	694434	90.303	1.63e-120	233
"47aaf56e2c68b3cc21cddd9d353fb6e9"	FALSE	"NR_180825.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia porci"	2605790	92.749	5.69e-135	259
"47ae0521d736412054d40116a5dab7fb"	FALSE	"NR_181358.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena absiana"	2788944	95.017	2.39e-133	256
"47cf957b72b959cf7b2ac0d2bd02392b"	FALSE	"NR_181392.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	2763665	93.976	3.39e-142	272
"47dda9297e0d9d8c440b1490f2318332"	FALSE	"NR_173694.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella massiliensis"	1622075	95.038	1.63e-114	222
"47e6d37890801025d60392d4a4e2cc7c"	FALSE	"NR_112553.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter glycyrrhizinilyticus"	342942	95.623	1.84e-134	258
"48083b4cdc231a7705f3f31f4c88c95e"	TRUE	"NR_115283.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	260554	98.16	3.29e-162	308
"481ea4c0cafca4b3b70f32aaf4845771"	FALSE	"NR_181383.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Luoshenia;s__Luoshenia tenuis"	2763654	90	1.28e-106	208
"4851645156b6745cb09ecb52961df0e8"	TRUE	"NR_144740.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	1776391	100	6.91e-174	329
"4871134eaa75fbd51fbe0d626ed93e5a"	FALSE	"NR_044490.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum"	501571	93.976	1.21e-141	271
"487659277ad5def65c25caccc9df8dba"	FALSE	"NR_179296.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar"	2585119	96.341	2.55e-153	292
"489a215b072d024f4e320937f958764c"	TRUE	"NR_114134.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium agaricidamnosum"	55508	100	1.93e-174	330
"48a350a3872702aae982b4d32d365d07"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	93.353	2.63e-138	265
"48a9515a8f5bb28606de67a54d4af5b5"	FALSE	"NR_115693.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Gracilibacteraceae;g__Gracilibacter;s__Gracilibacter thermotolerans"	694434	87.538	1.65e-105	206
"48a99bcb0258067fceefbb33c1ae8764"	FALSE	"NR_104907.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	290054	93.78	3.68e-85	169
"48aa85bf2db459666cb63d9e053aed93"	TRUE	"NR_156081.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	97.006	7.12e-159	302
"48e28cbadb5d42ab54da4735ab669402"	FALSE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	97.183	5.37e-99	194
"48fa7a8cd514ced012b3aeffa40ce7f6"	FALSE	"NR_147396.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense"	1917870	94.273	1.11e-95	188
"4905e73c65617837d1510603217237f1"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	100	6.25e-113	219
"49066e0b3b54067f049251c94f4889df"	FALSE	"NR_146815.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olegusella;s__Olegusella massiliensis"	1776381	94.792	1.06e-80	161
"492fca287683bf583eeb5f8b153f0022"	FALSE	"NR_181383.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Luoshenia;s__Luoshenia tenuis"	2763654	89.667	5.95e-105	205
"493db8189ff7c0c5dd24d942d6d57f0d"	FALSE	"NR_043680.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis"	358742	95.181	2.6e-148	283
"49603a4b69d1f979406dd09581414e75"	TRUE	"NR_178798.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia insulsa"	1441714	100	5.37e-175	331
"4970bf3c47929c15a4ab8213947d8a6a"	FALSE	"NR_028689.1"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma vituli"	69473	88.281	1.01e-81	163
"497942dc3ce65e72ccf786ddcb79b4fc"	TRUE	"NR_158011.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Arenivirga;s__Arenivirga flava"	1930060	100	4.18e-176	333
"49997aca0e1f331a2c39d38c807fe230"	TRUE	"NR_153708.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus endophyticus"	2060666	100	5.37e-175	331
"49c92d717468f19d889804d9839df478"	TRUE	"NR_121696.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	446660	99.085	2.49e-168	319
"49cd1c63896b8b29150b46e140a79f64"	FALSE	"NR_179423.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas timonensis"	1689270	96.677	1.19e-156	298
"49d0c5bf73943b8f22c91b2b91f99e0c"	FALSE	"NR_181407.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Diplocloster;s__Diplocloster agilis"	2850323	93.958	1.21e-141	271
"4a19e439a626d441f0deee677447df39"	FALSE	"NR_118554.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens"	1297617	90.419	3.48e-122	236
"4a33b7fc88e0f69103519d4315c3f552"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.091	2.72e-113	220
"4a81fa1d998735707cd62ed5d1173677"	FALSE	"NR_044289.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis"	460384	90.964	5.79e-125	241
"4aad99fe998b23e4208f3afdeaecab1f"	FALSE	"NR_181263.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	2726362	95.07	1.36e-125	242
"4ab6777e7bdaa7467959d776bca8232b"	FALSE	"NR_181407.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Diplocloster;s__Diplocloster agilis"	2850323	94.26	2.61e-143	274
"4ab698d09e48b3f8e2a2865f74b7cf4b"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	91.556	1.47e-84	168
"4ad2670771df02dade497bd7da700b8b"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	94.864	4.32e-146	279
"4ae8be01965b537b8f78daa5febceb83"	FALSE	"NR_180797.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium porci"	2605778	96.465	1.26e-89	177
"4b05bcc228e46b0ac814e497742d9bc8"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	2.32e-117	227
"4b47d012c923e0de26b7a25953c1334f"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	96.375	5.53e-155	295
"4b71c6c82acb2369415294c59f66af37"	FALSE	"NR_118670.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum"	39496	96	1.26e-89	177
"4bb8372be13788ac326fc28834a979a1"	TRUE	"NR_118692.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum"	411459	97.749	1.11e-151	289
"4bc7106b6748fb2df23b962b48fc203a"	FALSE	"NR_027558.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerotruncus;s__Anaerotruncus colihominis"	169435	93.636	7.26e-139	266
"4bc8e064d13ea76f5f1a535113f55730"	FALSE	"NR_181383.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Luoshenia;s__Luoshenia tenuis"	2763654	89.667	5.95e-105	205
"4bcc4ebbfff0f4c4197b4591b34e9e90"	TRUE	"NR_179996.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Hydrogeniiclostridium;s__Hydrogeniiclostridium mannosilyticum"	2764322	100	3.71e-110	214
"4bccb699ac24c9d6e26b415e240d2d55"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	94.562	5.61e-145	277
"4bd211cbcbe46dcacc41ad67433c789b"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	99.094	5.41e-170	322
"4bef5f2db92541491c37f9441aafeb6e"	FALSE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	96.988	7.12e-159	302
"4bef7638c0cee4e39fef45acf6129a55"	FALSE	"NR_044490.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum"	501571	96.386	1.54e-155	296
"4bf4a5566c0dd94b3cb51519dee70df4"	FALSE	"NR_133762.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__Hungatella effluvii"	1096246	94.26	2.61e-143	274
"4bf7b6f0412348566a562c9fc9841cc9"	TRUE	"NR_113206.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae"	1236513	100	1.75e-154	294
"4c07dbde3593a74fa2e213575eaf7a54"	FALSE	"NR_074333.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ethanoligenens;s__Ethanoligenens harbinense"	663278	92.492	2.65e-133	256
"4c120455944101c0ccda34cc3462da7b"	FALSE	"NR_074633.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Alkaliphilus;s__Alkaliphilus metalliredigens"	293826	89.947	1.59e-64	132
"4c135d5ffdf3a9a4fe76d419d2ec126a"	TRUE	"NR_179369.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia hattorii"	2707299	98.201	2.81e-137	263
"4c52ba1d603689e4fdcee9f002206513"	FALSE	"NR_117812.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	1579	98.413	2.99e-91	180
